order_id,order_detail_id,product_id,unit_price,order_qty,line_total
50235,31777,838,780.8182,1,780.8182
50236,31809,861,22.794,1,22.794
50222,31537,849,35.994,6,215.964
50231,31714,801,600.2625,4,2401.05
50280,32407,712,5.0136,14,68.786592
50223,31548,715,28.8404,6,173.0424
50244,31948,762,469.794,5,2348.97
50210,31298,852,44.994,1,44.994
50235,31778,725,202.332,2,404.664
50236,31810,852,44.994,6,269.964
50222,31538,730,202.332,3,606.996
50231,31715,767,469.794,1,469.794
50280,32408,825,196.329,4,785.316
50223,31549,782,1229.4589,1,1229.4589
50244,31949,729,202.332,1,202.332
50210,31299,781,1242.8518,5,6214.259
50235,31779,761,469.794,4,1879.176
50236,31811,849,35.994,2,71.988
50222,31539,856,53.994,3,161.982
50231,31716,766,469.794,1,469.794
50280,32409,824,141.615,3,424.845
50223,31550,861,22.794,1,22.794
50244,31950,859,14.1289,4,56.5156
50227,31664,819,149.031,1,149.031
50235,31780,768,469.794,1,469.794
50236,31812,825,196.329,3,588.987
50222,31540,711,20.1865,3,60.5595
50231,31717,726,202.332,1,202.332
50280,32410,858,14.1289,5,70.6445
50223,31551,863,22.794,3,68.382
50244,31951,799,600.2625,4,2401.05
50228,31665,787,647.994,5,3239.97
50235,31781,833,324.4527,1,324.4527
50236,31813,784,1229.4589,2,2458.9178
50222,31541,820,198.036,4,792.144
50231,31718,761,469.794,3,1409.382
50280,32411,853,44.994,2,89.988
50223,31552,862,22.794,4,91.176
50244,31952,795,1308.9375,2,2617.875
50228,31666,743,736.1455,1,736.1455
50235,31782,717,780.8182,2,1561.6364
50236,31814,863,22.0342,13,280.715708
50222,31542,707,19.5136,12,229.479936
50231,31719,789,1466.01,5,7330.05
50280,32412,809,33.7745,4,135.098
50225,31561,863,22.794,5,113.97
50244,31953,820,198.036,2,396.072
50228,31667,780,1242.8518,3,3728.5554
50235,31783,738,183.9382,3,551.8146
50236,31815,824,141.615,1,141.615
50222,31543,722,183.9382,2,367.8764
50231,31720,762,469.794,1,469.794
50280,32413,849,35.994,4,143.976
50225,31562,715,28.8404,3,86.5212
50244,31954,792,1308.9375,1,1308.9375
50228,31668,712,5.1865,2,10.373
50235,31784,765,469.794,8,3758.352
50236,31816,856,53.994,5,269.97
50222,31544,838,780.8182,4,3123.2728
50231,31721,738,183.9382,3,551.8146
50280,32414,707,20.1865,4,80.746
50225,31563,708,20.1865,5,100.9325
50244,31955,844,11.994,2,23.988
50228,31669,824,141.615,4,566.46
50235,31785,760,469.794,2,939.588
50236,31817,711,20.1865,3,60.5595
50222,31545,850,35.994,4,143.976
50231,31722,855,53.994,2,107.988
50280,32415,786,647.994,1,647.994
50225,31564,858,14.1289,2,28.2578
50244,31956,797,600.2625,1,600.2625
50228,31670,748,744.2727,2,1488.5454
50235,31786,770,469.794,2,939.588
50236,31818,788,647.994,2,1295.988
50222,31546,853,44.994,3,134.982
50231,31723,819,149.031,4,596.124
50280,32416,779,1242.8518,1,1242.8518
50225,31565,809,33.7745,6,202.647
50244,31957,835,324.4527,5,1622.2635
50228,31671,781,1242.8518,1,1242.8518
50235,31787,763,469.794,1,469.794
50236,31819,855,53.994,1,53.994
50233,31754,782,1229.4589,3,3688.3767
50231,31724,796,1308.9375,2,2617.875
50280,32417,841,35.994,3,107.982
50225,31566,807,74.838,3,224.514
50244,31958,715,28.8404,3,86.5212
50228,31672,815,36.447,2,72.894
50235,31788,722,183.9382,3,551.8146
50236,31820,844,11.994,7,83.958
50233,31755,862,22.794,4,91.176
50231,31725,797,600.2625,3,1800.7875
50280,32418,843,15.0,1,15.0
50225,31567,857,53.994,6,323.964
50244,31959,759,469.794,2,939.588
50228,31673,785,647.994,1,647.994
50235,31789,801,600.2625,4,2401.05
50236,31821,785,647.994,1,647.994
50233,31756,863,22.794,3,68.382
50231,31726,729,202.332,2,404.664
50280,32419,742,744.2727,1,744.2727
50225,31568,854,44.994,8,359.952
50244,31960,769,469.794,5,2348.97
50228,31674,779,1242.8518,3,3728.5554
50235,31790,819,149.031,1,149.031
50236,31822,823,52.647,1,52.647
50233,31757,861,22.794,1,22.794
50231,31727,730,202.332,3,606.996
50282,32430,780,1242.8518,3,3728.5554
50225,31569,781,1242.8518,3,3728.5554
50244,31961,789,1466.01,2,2932.02
50228,31675,804,137.694,3,413.082
50235,31791,718,780.8182,1,780.8182
50236,31823,743,736.1455,2,1472.291
50240,31875,810,65.6018,1,65.6018
50231,31728,791,1466.01,2,2932.02
50282,32431,808,24.2945,2,48.589
50225,31570,804,137.694,5,688.47
50244,31962,738,183.9382,3,551.8146
50228,31676,825,196.329,6,1177.974
50237,31828,748,744.2727,2,1488.5454
50236,31824,810,65.6018,2,131.2036
50247,32036,783,1229.4589,1,1229.4589
50231,31729,820,198.036,2,396.072
50282,32432,784,1229.4589,2,2458.9178
50225,31571,788,647.994,1,647.994
50244,31963,856,53.994,2,107.988
50228,31677,863,22.794,6,136.764
50237,31829,859,14.1289,4,56.5156
50236,31825,859,14.1289,5,70.6445
50258,32120,712,5.1865,2,10.373
50231,31730,800,600.2625,1,600.2625
50282,32433,804,137.694,4,550.776
50225,31572,783,1229.4589,8,9835.6712
50244,31964,707,20.1865,8,161.492
50228,31678,788,647.994,3,1943.982
50237,31830,708,19.5136,12,229.479936
50236,31826,815,36.447,4,145.788
50258,32121,854,44.994,1,44.994
50231,31731,763,469.794,3,1409.382
50282,32434,814,209.256,3,627.768
50225,31573,712,5.1865,3,15.5595
50244,31965,764,469.794,3,1409.382
50228,31679,807,74.838,3,224.514
50237,31831,783,1229.4589,2,2458.9178
50236,31827,779,1242.8518,4,4971.4072
50258,32122,715,28.8404,4,115.3616
50231,31732,760,469.794,2,939.588
50282,32435,832,209.256,6,1255.536
50225,31574,853,44.994,2,89.988
50244,31966,766,469.794,1,469.794
50228,31680,809,33.7745,2,67.549
50237,31832,863,22.794,5,113.97
50251,32059,817,180.129,3,540.387
50265,32208,796,1308.9375,1,1308.9375
50231,31733,798,600.2625,3,1800.7875
50282,32436,782,1229.4589,4,4917.8356
50225,31575,856,53.994,4,215.976
50244,31967,767,469.794,2,939.588
50228,31681,783,1229.4589,3,3688.3767
50237,31833,781,1242.8518,2,2485.7036
50253,32106,802,88.932,3,266.796
50265,32209,763,469.794,1,469.794
50238,31868,863,22.794,3,68.382
50282,32437,748,744.2727,1,744.2727
50225,31576,859,14.1289,3,42.3867
50244,31968,711,20.1865,4,80.746
50228,31682,806,61.374,6,368.244
50237,31834,715,28.8404,2,57.6808
50253,32107,860,14.1289,2,28.2578
50265,32210,799,600.2625,2,1200.525
50238,31869,861,22.794,4,91.176
50282,32438,824,141.615,4,566.46
50225,31577,747,736.1455,3,2208.4365
50244,31969,725,202.332,4,809.328
50228,31683,831,209.256,3,627.768
50237,31835,824,141.615,2,283.23
50253,32108,783,1229.4589,1,1229.4589
50265,32211,712,5.1865,6,31.119
50249,32040,718,780.8182,2,1561.6364
50282,32439,779,1242.8518,2,2485.7036
50225,31578,841,35.994,5,179.97
50244,31970,796,1308.9375,1,1308.9375
50228,31684,808,24.2945,2,48.589
50237,31836,711,20.1865,6,121.119
50253,32109,841,35.994,5,179.97
50265,32212,707,20.1865,7,141.3055
50249,32041,838,780.8182,3,2342.4546
50282,32440,786,647.994,2,1295.988
50225,31579,831,209.256,5,1046.28
50244,31971,793,1308.9375,4,5235.75
50228,31685,832,209.256,8,1674.048
50237,31837,858,14.1289,6,84.7734
50253,32110,711,20.1865,4,80.746
50265,32213,738,183.9382,1,183.9382
50249,32042,813,65.6018,1,65.6018
50282,32441,862,22.794,2,45.588
50225,31580,802,88.932,4,355.728
50244,31972,765,469.794,2,939.588
50228,31686,782,1229.4589,2,2458.9178
50237,31838,814,209.256,3,627.768
50253,32111,857,53.994,1,53.994
50265,32214,795,1308.9375,1,1308.9375
50249,32043,791,1466.01,1,1466.01
50282,32442,831,209.256,6,1255.536
50225,31581,862,22.794,6,136.764
50244,31973,849,35.994,5,179.97
50242,31878,711,20.1865,10,201.865
50237,31839,825,196.329,6,1177.974
50253,32112,854,44.994,1,44.994
50265,32215,714,28.8404,5,144.202
50249,32044,794,1308.9375,1,1308.9375
50282,32443,742,744.2727,2,1488.5454
50225,31582,782,1229.4589,8,9835.6712
50244,31974,791,1466.01,1,1466.01
50242,31879,766,469.794,2,939.588
50237,31840,849,35.994,1,35.994
50253,32113,853,44.994,1,44.994
50265,32216,798,600.2625,3,1800.7875
50249,32045,790,1466.01,2,2932.02
50282,32444,747,736.1455,5,3680.7275
50225,31583,785,647.994,3,1943.982
50244,31975,819,149.031,1,149.031
50242,31880,768,469.794,1,469.794
50237,31841,844,11.994,4,47.976
50253,32114,785,647.994,3,1943.982
50265,32217,759,469.794,4,1879.176
50249,32046,717,780.8182,1,780.8182
50282,32445,783,1229.4589,4,4917.8356
50225,31584,852,44.994,5,224.97
50261,32177,863,22.794,9,205.146
50242,31881,715,28.8404,9,259.5636
50237,31842,787,647.994,4,2591.976
50253,32115,850,35.994,4,143.976
50265,32218,843,15.0,3,45.0
50249,32047,799,600.2625,3,1800.7875
50282,32446,844,11.994,2,23.988
50225,31585,748,744.2727,2,1488.5454
50261,32178,862,22.794,8,182.352
50242,31882,765,469.794,1,469.794
50237,31843,857,53.994,3,161.982
50268,32267,760,469.794,1,469.794
50265,32219,791,1466.01,4,5864.04
50249,32048,819,149.031,2,298.062
50282,32447,825,196.329,2,392.658
50225,31586,714,28.8404,6,173.0424
50261,32179,782,1229.4589,3,3688.3767
50242,31883,826,67.539,2,135.078
50237,31844,782,1229.4589,1,1229.4589
50268,32268,716,28.8404,2,57.6808
50265,32220,794,1308.9375,1,1308.9375
50249,32049,729,202.332,1,202.332
50282,32448,807,74.838,1,74.838
50225,31587,824,141.615,8,1132.92
50261,32180,861,22.794,1,22.794
50242,31884,854,44.994,8,359.952
50237,31845,716,28.8404,6,173.0424
50270,32276,780,1242.8518,9,11185.6662
50265,32221,820,198.036,2,396.072
50249,32050,795,1308.9375,1,1308.9375
50282,32449,802,88.932,2,177.864
50225,31588,849,35.994,7,251.958
50261,32181,783,1229.4589,1,1229.4589
50242,31885,707,20.1865,5,100.9325
50237,31846,852,44.994,2,89.988
50270,32277,825,196.329,4,785.316
50265,32222,835,324.4527,5,1622.2635
50249,32051,736,183.9382,1,183.9382
50282,32450,806,61.374,6,368.244
50225,31589,711,20.1865,2,40.373
50261,32182,712,5.1865,2,10.373
50242,31886,797,600.2625,7,4201.8375
50237,31847,743,736.1455,1,736.1455
50270,32278,786,647.994,6,3887.964
50265,32223,767,469.794,2,939.588
50256,32118,716,28.8404,3,86.5212
50282,32451,781,1242.8518,2,2485.7036
50225,31590,843,15.0,7,105.0
50261,32183,715,28.8404,5,144.202
50242,31887,738,183.9382,2,367.8764
50237,31848,854,44.994,2,89.988
50270,32279,810,65.6018,4,262.4072
50265,32224,769,469.794,5,2348.97
50263,32186,862,22.794,4,91.176
50305,32857,787,647.994,1,647.994
50225,31591,787,647.994,3,1943.982
50262,32184,863,22.794,6,136.764
50242,31888,730,202.332,1,202.332
50237,31849,831,209.256,5,1046.28
50270,32280,779,1242.8518,7,8699.9626
50265,32225,800,600.2625,1,600.2625
50263,32187,781,1242.8518,7,8699.9626
50307,32900,813,65.6018,1,65.6018
50225,31592,742,744.2727,8,5954.1816
50262,32185,862,22.794,2,45.588
50242,31889,712,5.1865,4,20.746
50237,31850,714,28.8404,5,144.202
50270,32281,809,33.7745,5,168.8725
50265,32226,849,35.994,6,215.964
50263,32188,780,1242.8518,2,2485.7036
50307,32901,822,324.4527,2,648.9054
50225,31593,784,1229.4589,2,2458.9178
50276,32354,854,44.994,6,269.964
50242,31890,716,28.8404,1,28.8404
50237,31851,808,24.2945,4,97.178
50270,32282,815,36.447,5,182.235
50265,32227,797,600.2625,4,2401.05
50263,32189,831,209.256,3,627.768
50307,32902,730,202.332,2,404.664
50225,31594,844,11.994,8,95.952
50276,32355,715,28.8404,4,115.3616
50242,31891,761,469.794,8,3758.352
50237,31852,780,1242.8518,1,1242.8518
50270,32283,861,22.794,3,68.382
50265,32228,855,53.994,1,53.994
50263,32190,748,744.2727,1,744.2727
50307,32903,716,28.8404,4,115.3616
50225,31595,806,61.374,8,490.992
50276,32356,770,469.794,8,3758.352
50242,31892,725,202.332,2,404.664
50237,31853,807,74.838,2,149.676
50270,32284,832,209.256,6,1255.536
50265,32229,768,469.794,2,939.588
50263,32191,783,1229.4589,8,9835.6712
50307,32904,855,53.994,4,215.976
50225,31596,743,736.1455,6,4416.873
50276,32357,765,469.794,2,939.588
50242,31893,722,183.9382,2,367.8764
50237,31854,785,647.994,3,1943.982
50270,32285,814,209.256,2,418.512
50265,32230,764,469.794,3,1409.382
50263,32192,825,196.329,2,392.658
50307,32905,759,469.794,1,469.794
50225,31597,786,647.994,3,1943.982
50276,32358,762,469.794,1,469.794
50242,31894,841,35.994,4,143.976
50237,31855,806,61.374,2,122.748
50270,32286,743,736.1455,6,4416.873
50265,32231,859,14.1289,6,84.7734
50263,32193,814,209.256,1,209.256
50307,32906,726,202.332,1,202.332
50225,31598,814,209.256,2,418.512
50276,32359,760,469.794,4,1879.176
50242,31895,708,20.1865,8,161.492
50237,31856,707,20.1865,6,121.119
50270,32287,748,744.2727,4,2977.0908
50265,32232,854,44.994,5,224.97
50263,32194,861,22.794,4,91.176
50307,32907,722,183.9382,1,183.9382
50225,31599,855,53.994,2,107.988
50276,32360,826,67.539,4,270.156
50242,31896,801,600.2625,2,1200.525
50237,31857,843,15.0,4,60.0
50270,32288,783,1229.4589,7,8606.2123
50265,32233,822,324.4527,2,648.9054
50263,32195,815,36.447,3,109.341
50307,32908,836,324.4527,3,973.3581
50225,31600,825,196.329,9,1766.961
50276,32361,763,469.794,2,939.588
50242,31897,835,324.4527,2,648.9054
50237,31858,841,35.994,4,143.976
50270,32289,782,1229.4589,4,4917.8356
50265,32234,826,67.539,3,202.617
50263,32196,809,33.7745,2,67.549
50314,33076,791,1466.01,3,4398.03
50225,31601,850,35.994,2,71.988
50276,32362,712,5.1865,7,36.3055
50242,31898,760,469.794,2,939.588
50237,31859,804,137.694,5,688.47
50270,32290,823,52.647,4,210.588
50265,32235,715,28.8404,4,115.3616
50263,32197,832,209.256,4,837.024
50314,33077,801,600.2625,1,600.2625
50225,31602,707,20.1865,1,20.1865
50276,32363,761,469.794,6,2818.764
50242,31899,714,28.8404,5,144.202
50237,31860,832,209.256,2,418.512
50270,32291,781,1242.8518,3,3728.5554
50265,32236,789,1466.01,1,1466.01
50263,32198,810,65.6018,1,65.6018
50314,33078,730,202.332,2,404.664
50225,31603,779,1242.8518,4,4971.4072
50279,32371,854,44.994,4,179.976
50242,31900,849,35.994,6,215.964
50237,31861,742,744.2727,3,2232.8181
50270,32292,816,125.415,3,376.245
50265,32237,856,53.994,4,215.976
50263,32199,823,52.647,2,105.294
50314,33079,712,5.1865,1,5.1865
50225,31604,780,1242.8518,4,4971.4072
50279,32372,863,22.794,6,136.764
50242,31901,794,1308.9375,1,1308.9375
50237,31862,786,647.994,4,2591.976
50270,32293,785,647.994,8,5183.952
50265,32238,729,202.332,1,202.332
50263,32200,816,125.415,2,250.83
50314,33080,790,1466.01,2,2932.02
50225,31605,716,28.8404,2,57.6808
50279,32373,712,5.1865,2,10.373
50242,31902,857,53.994,5,269.97
50237,31863,856,53.994,10,539.94
50270,32294,787,647.994,8,5183.952
50265,32239,813,65.6018,1,65.6018
50263,32201,854,44.994,1,44.994
50314,33081,729,202.332,2,404.664
50225,31606,832,209.256,10,2092.56
50279,32374,862,22.794,2,45.588
50242,31903,852,44.994,8,359.952
50237,31864,855,53.994,6,323.964
50270,32295,824,141.615,3,424.845
50265,32240,790,1466.01,3,4398.03
50263,32202,779,1242.8518,1,1242.8518
50314,33082,769,469.794,2,939.588
50225,31607,808,24.2945,2,48.589
50279,32375,715,28.8404,2,57.6808
50242,31904,860,14.1289,4,56.5156
50237,31865,862,22.794,9,205.146
50270,32296,784,1229.4589,5,6147.2945
50265,32241,844,11.994,1,11.994
50263,32203,743,736.1455,2,1472.291
50314,33083,759,469.794,2,939.588
50225,31608,860,14.1289,4,56.5156
50279,32376,861,22.794,1,22.794
50242,31905,762,469.794,4,1879.176
50237,31866,779,1242.8518,3,3728.5554
50270,32297,831,209.256,4,837.024
50265,32242,819,149.031,1,149.031
50263,32204,863,22.794,6,136.764
50314,33084,763,469.794,1,469.794
50230,31689,835,324.4527,2,648.9054
50293,32608,817,180.129,1,180.129
50242,31906,763,469.794,4,1879.176
50237,31867,712,5.0136,11,54.046608
50270,32298,862,20.8945,23,456.544825
50265,32243,722,183.9382,3,551.8146
50263,32205,824,141.615,2,283.23
50314,33085,796,1308.9375,3,3926.8125
50230,31690,765,469.794,1,469.794
50293,32609,782,1229.4589,2,2458.9178
50242,31907,764,469.794,5,2348.97
50252,32060,764,469.794,7,3288.558
50270,32299,788,647.994,10,6479.94
50265,32244,852,44.994,2,89.988
50263,32206,784,1229.4589,2,2458.9178
50314,33086,793,1308.9375,2,2617.875
50230,31691,760,469.794,3,1409.382
50293,32610,786,647.994,2,1295.988
50242,31908,820,198.036,1,198.036
50252,32061,826,67.539,4,270.156
50270,32300,863,17.0955,44,639.3717
50265,32245,726,202.332,5,1011.66
50274,32344,726,202.332,2,404.664
50314,33087,854,44.994,1,44.994
50230,31692,770,469.794,4,1879.176
50293,32611,832,209.256,7,1464.792
50242,31909,770,469.794,4,1879.176
50252,32062,836,324.4527,1,324.4527
50270,32301,817,180.129,3,540.387
50265,32246,801,600.2625,2,1200.525
50274,32345,725,202.332,1,202.332
50314,33088,789,1466.01,2,2932.02
50230,31693,852,44.994,4,179.976
50293,32612,743,736.1455,2,1472.291
50242,31910,855,53.994,1,53.994
50252,32063,819,149.031,1,149.031
50285,32505,824,141.615,2,283.23
50265,32247,762,469.794,3,1409.382
50274,32346,730,202.332,1,202.332
50314,33089,792,1308.9375,1,1308.9375
50230,31694,711,20.1865,1,20.1865
50293,32613,861,22.794,3,68.382
50242,31911,822,324.4527,3,973.3581
50252,32064,768,469.794,6,2818.764
50287,32507,736,183.9382,1,183.9382
50265,32248,766,469.794,2,939.588
50274,32347,836,324.4527,1,324.4527
50314,33090,819,149.031,4,596.124
50230,31695,856,53.994,2,107.988
50293,32614,815,36.447,2,72.894
50242,31912,798,600.2625,2,1200.525
50252,32065,766,469.794,5,2348.97
50302,32802,712,5.1865,3,15.5595
50265,32249,711,20.1865,2,40.373
50274,32348,722,183.9382,5,919.691
50314,33091,794,1308.9375,4,5235.75
50230,31696,763,469.794,2,939.588
50293,32615,863,22.794,7,159.558
50242,31913,789,1466.01,1,1466.01
50252,32066,852,44.994,6,269.964
50302,32803,861,22.794,4,91.176
50265,32250,708,20.1865,3,60.5595
50274,32349,813,65.6018,2,131.2036
50314,33092,768,469.794,4,1879.176
50230,31697,826,67.539,8,540.312
50293,32616,748,744.2727,1,744.2727
50242,31914,843,15.0,4,60.0
50252,32067,854,44.994,5,224.97
50302,32804,862,22.794,4,91.176
50265,32251,792,1308.9375,2,2617.875
50281,32420,770,469.794,1,469.794
50314,33093,725,202.332,2,404.664
50230,31698,761,469.794,2,939.588
50293,32617,862,20.8945,22,436.69505
50242,31915,790,1466.01,1,1466.01
50252,32068,789,1466.01,5,7330.05
50302,32805,715,28.8404,2,57.6808
50265,32252,765,469.794,3,1409.382
50281,32421,711,20.1865,1,20.1865
50314,33094,738,183.9382,2,367.8764
50230,31699,762,469.794,2,939.588
50293,32618,783,1229.4589,1,1229.4589
50242,31916,836,324.4527,1,324.4527
50252,32069,707,20.1865,3,60.5595
50302,32806,854,44.994,2,89.988
50265,32253,730,202.332,1,202.332
50281,32422,854,44.994,1,44.994
50314,33095,764,469.794,4,1879.176
50232,31734,835,324.4527,1,324.4527
50293,32619,831,209.256,1,209.256
50242,31917,793,1308.9375,3,3926.8125
50252,32070,729,202.332,4,809.328
50302,32807,783,1229.4589,4,4917.8356
50265,32254,716,28.8404,1,28.8404
50281,32423,760,469.794,1,469.794
50314,33096,820,198.036,1,198.036
50232,31735,765,469.794,4,1879.176
50293,32620,824,141.615,2,283.23
50242,31918,856,53.994,9,485.946
50252,32071,763,469.794,3,1409.382
50302,32808,779,1242.8518,3,3728.5554
50265,32255,761,469.794,4,1879.176
50281,32424,763,469.794,3,1409.382
50314,33097,767,469.794,3,1409.382
50232,31736,738,183.9382,3,551.8146
50293,32621,823,52.647,2,105.294
50242,31919,858,14.1289,3,42.3867
50252,32072,730,202.332,4,809.328
50302,32809,782,1229.4589,2,2458.9178
50272,32303,766,469.794,1,469.794
50281,32425,765,469.794,1,469.794
50314,33098,760,469.794,4,1879.176
50232,31737,770,454.1342,11,4895.566676
50293,32622,814,209.256,2,418.512
50242,31920,859,14.1289,9,127.1601
50252,32073,797,600.2625,4,2401.05
50302,32810,863,22.0342,12,259.122192
50272,32304,799,600.2625,3,1800.7875
50281,32426,852,44.994,1,44.994
50314,33099,800,600.2625,2,1200.525
50232,31738,826,67.539,1,67.539
50293,32623,781,1242.8518,2,2485.7036
50242,31921,729,202.332,1,202.332
50252,32074,798,600.2625,5,3001.3125
50304,32812,797,600.2625,3,1800.7875
50272,32305,762,469.794,1,469.794
50281,32427,762,469.794,3,1409.382
50314,33100,826,67.539,4,270.156
50232,31739,836,324.4527,1,324.4527
50293,32624,788,647.994,8,5183.952
50242,31922,819,149.031,1,149.031
50252,32075,790,1466.01,3,4398.03
50304,32813,707,20.1865,6,121.119
50272,32306,852,44.994,6,269.964
50281,32428,856,53.994,1,53.994
50314,33101,766,469.794,3,1409.382
50232,31740,850,35.994,3,107.982
50293,32625,809,33.7745,2,67.549
50242,31923,850,35.994,1,35.994
50252,32076,738,183.9382,4,735.7528
50304,32814,768,469.794,6,2818.764
50272,32307,769,469.794,1,469.794
50281,32429,715,28.8404,4,115.3616
50314,33102,797,600.2625,2,1200.525
50232,31741,762,469.794,1,469.794
50293,32626,787,647.994,3,1943.982
50242,31924,853,44.994,1,44.994
50252,32077,859,14.1289,8,113.0312
50304,32815,793,1308.9375,5,6544.6875
50272,32308,729,202.332,1,202.332
50288,32508,786,647.994,1,647.994
50314,33103,798,600.2625,5,3001.3125
50232,31742,725,202.332,6,1213.992
50293,32627,810,65.6018,1,65.6018
50242,31925,844,11.994,4,47.976
50252,32078,769,469.794,4,1879.176
50304,32816,795,1308.9375,5,6544.6875
50272,32309,763,469.794,1,469.794
50299,32776,807,74.838,1,74.838
50314,33104,770,469.794,2,939.588
50232,31743,860,14.1289,3,42.3867
50293,32628,780,1242.8518,2,2485.7036
50245,31976,853,44.994,4,179.976
50252,32079,795,1308.9375,8,10471.5
50304,32817,712,5.1865,6,31.119
50272,32310,708,20.1865,1,20.1865
50299,32777,739,744.2727,1,744.2727
50314,33105,765,469.794,4,1879.176
50232,31744,797,600.2625,9,5402.3625
50293,32629,816,125.415,1,125.415
50245,31977,797,600.2625,5,3001.3125
50252,32080,760,469.794,3,1409.382
50304,32818,790,1466.01,7,10262.07
50272,32311,789,1466.01,2,2932.02
50306,32858,843,15.0,4,60.0
50316,33119,712,5.1865,5,25.9325
50232,31745,853,44.994,2,89.988
50294,32630,815,36.447,1,36.447
50245,31978,764,469.794,2,939.588
50252,32081,761,469.794,5,2348.97
50304,32819,767,469.794,6,2818.764
50272,32312,767,469.794,1,469.794
50306,32859,831,209.256,5,1046.28
50316,33120,715,28.8404,2,57.6808
50232,31746,764,469.794,1,469.794
50294,32631,849,35.994,5,179.97
50245,31979,730,202.332,1,202.332
50252,32082,794,1308.9375,4,5235.75
50304,32820,852,44.994,2,89.988
50272,32313,856,53.994,2,107.988
50306,32860,785,647.994,2,1295.988
50316,33121,779,1242.8518,2,2485.7036
50232,31747,760,469.794,6,2818.764
50294,32632,714,28.8404,3,86.5212
50245,31980,768,469.794,2,939.588
50252,32083,849,35.994,2,71.988
50304,32821,800,600.2625,5,3001.3125
50272,32314,768,469.794,2,939.588
50306,32861,712,4.7543,16,72.26536
50316,33122,782,1229.4589,3,3688.3767
50232,31748,763,469.794,2,939.588
50294,32633,854,44.994,6,269.964
50245,31981,789,1466.01,2,2932.02
50252,32084,800,600.2625,4,2401.05
50304,32822,763,469.794,4,1879.176
50272,32315,738,183.9382,1,183.9382
50306,32862,809,33.7745,3,101.3235
50316,33123,854,44.994,4,179.976
50232,31749,801,600.2625,2,1200.525
50294,32634,856,53.994,5,269.97
50245,31982,714,28.8404,1,28.8404
50252,32085,712,5.1865,3,15.5595
50304,32823,849,35.994,6,215.964
50272,32316,759,469.794,4,1879.176
50306,32863,841,35.994,6,215.964
50316,33124,861,22.794,4,91.176
50232,31750,707,20.1865,1,20.1865
50294,32635,781,1242.8518,2,2485.7036
50245,31983,708,20.1865,6,121.119
50252,32086,715,28.8404,3,86.5212
50304,32824,794,1308.9375,4,5235.75
50272,32317,711,20.1865,2,40.373
50306,32864,863,22.794,2,45.588
50316,33125,863,22.794,6,136.764
50232,31751,766,469.794,2,939.588
50294,32636,788,647.994,3,1943.982
50245,31984,762,469.794,6,2818.764
50252,32087,801,600.2625,7,4201.8375
50304,32825,826,67.539,3,202.617
50272,32318,761,469.794,2,939.588
50306,32865,779,1242.8518,5,6214.259
50316,33126,862,22.794,2,45.588
50232,31752,768,469.794,1,469.794
50294,32637,708,20.1865,4,80.746
50245,31985,738,183.9382,4,735.7528
50252,32088,711,20.1865,2,40.373
50304,32826,770,469.794,3,1409.382
50272,32319,843,15.0,2,30.0
50306,32866,849,35.994,5,179.97
50252,32089,762,469.794,3,1409.382
50232,31753,793,1308.9375,3,3926.8125
50294,32638,816,125.415,2,250.83
50245,31986,712,5.0136,14,68.786592
50252,32090,796,1308.9375,7,9162.5625
50304,32827,835,324.4527,4,1297.8108
50272,32320,820,198.036,3,594.108
50306,32867,788,647.994,2,1295.988
50252,32091,759,469.794,5,2348.97
50255,32117,843,15.0,3,45.0
50294,32639,862,20.8945,18,357.29595
50245,31987,707,20.1865,5,100.9325
50252,32092,792,1308.9375,2,2617.875
50304,32828,711,20.1865,3,60.5595
50272,32321,844,11.994,3,35.982
50306,32868,814,209.256,5,1046.28
50252,32093,725,202.332,3,606.996
50257,32119,833,324.4527,1,324.4527
50294,32640,712,5.1865,2,10.373
50245,31988,822,324.4527,2,648.9054
50252,32094,793,1308.9375,4,5235.75
50304,32829,714,28.8404,3,86.5212
50272,32322,801,600.2625,1,600.2625
50306,32869,853,44.994,1,44.994
50252,32095,767,469.794,2,939.588
50264,32207,793,1308.9375,3,3926.8125
50294,32641,707,20.1865,2,40.373
50245,31989,843,15.0,6,90.0
50252,32096,791,1466.01,3,4398.03
50304,32830,819,149.031,5,745.155
50272,32323,859,14.1289,3,42.3867
50306,32870,806,61.374,2,122.748
50252,32097,822,324.4527,1,324.4527
50266,32256,762,469.794,1,469.794
50294,32642,743,736.1455,2,1472.291
50245,31990,760,469.794,9,4228.146
50252,32098,820,198.036,2,396.072
50304,32831,762,469.794,6,2818.764
50272,32324,795,1308.9375,4,5235.75
50306,32871,802,88.932,2,177.864
50252,32099,770,469.794,2,939.588
50266,32257,761,469.794,1,469.794
50294,32643,711,20.1865,4,80.746
50245,31991,725,202.332,2,404.664
50252,32100,708,20.1865,3,60.5595
50304,32832,759,469.794,6,2818.764
50272,32325,764,469.794,3,1409.382
50306,32872,783,1229.4589,3,3688.3767
50252,32101,765,469.794,7,3288.558
50266,32258,760,469.794,5,2348.97
50294,32644,855,53.994,1,53.994
50245,31992,793,1308.9375,2,2617.875
50252,32102,835,324.4527,6,1946.7162
50304,32833,791,1466.01,4,5864.04
50272,32326,854,44.994,2,89.988
50306,32873,747,736.1455,1,736.1455
50252,32103,714,28.8404,5,144.202
50266,32259,835,324.4527,2,648.9054
